latitude,longitude,descr_athmo,descr_lum,descr_etat_surf,descr_dispo_secu,descr_grav
45.45,4.45,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,12.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
45.4333,4.4,0.0,1.0,7.0,14.0,1
46.0367,4.06889,4.0,4.0,6.0,14.0,1
46.0333,4.11667,3.0,4.0,6.0,14.0,1
45.4333,4.4,3.0,1.0,6.0,14.0,1
45.4333,4.4,3.0,1.0,6.0,14.0,1
45.4333,4.4,3.0,1.0,6.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,14.0,1
45.4333,4.4,6.0,4.0,6.0,14.0,1
45.4333,4.4,6.0,4.0,6.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.4333,4.4,5.0,4.0,6.0,14.0,1
45.4333,4.4,2.0,1.0,3.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,7.0,1
45.4333,4.4,3.0,1.0,7.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,7.0,1
45.4333,4.4,5.0,4.0,6.0,14.0,1
45.4333,4.4,2.0,1.0,6.0,14.0,1
46.0367,4.06889,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,0.0,7.0,14.0,1
46.0833,4.06667,3.0,4.0,7.0,14.0,1
46.0833,4.06667,3.0,4.0,7.0,14.0,1
44.9833,5.1,3.0,4.0,7.0,14.0,1
48.35,2.96667,3.0,4.0,7.0,14.0,1
48.5667,2.68333,3.0,4.0,7.0,14.0,1
48.95,2.7,5.0,4.0,6.0,14.0,1
48.55,3.0,3.0,3.0,7.0,14.0,1
48.7167,2.88333,3.0,1.0,7.0,14.0,1
48.7833,3.3,3.0,4.0,7.0,14.0,1
48.9333,3.1,3.0,4.0,7.0,14.0,1
48.6667,3.86667,3.0,4.0,6.0,14.0,1
48.6667,3.86667,3.0,4.0,6.0,12.0,1
48.6667,3.86667,3.0,4.0,6.0,14.0,1
48.6667,3.86667,3.0,4.0,6.0,14.0,1
48.7333,3.56667,3.0,4.0,7.0,14.0,1
48.7667,3.71667,3.0,4.0,7.0,14.0,1
48.85,2.01667,7.0,4.0,7.0,14.0,1
43.9664,4.79584,3.0,4.0,7.0,14.0,1
44.6667,1.48333,3.0,4.0,7.0,14.0,1
44.6667,1.48333,3.0,4.0,7.0,14.0,1
44.8,1.63333,3.0,4.0,7.0,14.0,1
44.9333,2.31667,3.0,3.0,7.0,14.0,1
43.6833,1.4,3.0,4.0,7.0,14.0,1
43.2167,1.08333,3.0,0.0,7.0,14.0,1
43.1,-0.05,3.0,4.0,7.0,7.0,1
43.0167,0.166667,3.0,4.0,7.0,14.0,1
43.2333,0.083333,3.0,4.0,7.0,14.0,1
46.0667,6.31667,3.0,4.0,7.0,14.0,1
46.4,6.68333,3.0,4.0,7.0,14.0,1
46.1833,6.48333,3.0,4.0,7.0,11.0,1
46.1167,6.28333,3.0,4.0,7.0,14.0,1
46.0167,6.61667,3.0,3.0,7.0,14.0,1
44.5667,4.75,3.0,4.0,7.0,14.0,1
45.2833,4.81667,3.0,4.0,7.0,14.0,1
45.2833,4.81667,3.0,4.0,7.0,14.0,1
45.9,2.6,7.0,4.0,7.0,14.0,1
45.7667,3.3,3.0,3.0,7.0,14.0,1
45.7333,3.25,6.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
49.5833,3.0,3.0,3.0,7.0,14.0,1
49.35,2.68333,3.0,4.0,7.0,14.0,1
47.0167,4.78333,3.0,0.0,7.0,14.0,1
47.0167,4.78333,3.0,0.0,7.0,14.0,1
47.5833,4.43333,3.0,4.0,7.0,14.0,1
47.2167,5.18333,3.0,4.0,7.0,14.0,1
47.05,4.73333,3.0,4.0,7.0,14.0,1
45.7667,3.21667,3.0,4.0,7.0,14.0,1
47.85,-2.71667,3.0,4.0,7.0,14.0,1
47.65,-3.06667,3.0,4.0,7.0,14.0,1
47.5833,-3.03333,3.0,4.0,7.0,14.0,1
48.05,-2.98333,3.0,4.0,7.0,14.0,1
45.6333,3.58333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,5.0,4.0,6.0,14.0,1
45.8333,3.15,3.0,4.0,7.0,14.0,1
45.5167,3.33333,7.0,4.0,7.0,14.0,1
46.0667,3.21667,3.0,4.0,7.0,14.0,1
45.9333,3.5,3.0,4.0,7.0,14.0,1
45.8333,3.06667,3.0,4.0,7.0,14.0,1
48.0,-3.43333,5.0,4.0,6.0,14.0,1
47.5333,-2.31667,3.0,4.0,7.0,14.0,1
47.7333,-3.43333,3.0,4.0,7.0,14.0,1
47.7333,-3.43333,3.0,4.0,7.0,14.0,1
45.85,3.05,3.0,4.0,7.0,14.0,1
45.7333,3.1,3.0,4.0,7.0,14.0,1
44.3833,2.53333,3.0,4.0,7.0,14.0,1
44.2014,3.05806,3.0,4.0,7.0,14.0,1
44.2833,2.95,3.0,4.0,7.0,14.0,1
43.55,0.483333,4.0,4.0,6.0,14.0,1
43.55,0.483333,4.0,4.0,6.0,14.0,1
43.4289,0.415,3.0,4.0,7.0,14.0,1
45.8167,3.06667,3.0,4.0,7.0,14.0,1
46.0333,3.1,3.0,4.0,7.0,14.0,1
45.9333,3.15,3.0,4.0,7.0,14.0,1
46.0333,2.81667,0.0,4.0,7.0,14.0,1
46.0333,2.81667,0.0,4.0,7.0,14.0,1
45.6,3.0,3.0,0.0,7.0,14.0,1
45.6,3.0,3.0,0.0,7.0,14.0,1
45.8667,3.05,3.0,0.0,7.0,14.0,1
45.75,3.23333,3.0,4.0,7.0,14.0,1
45.8414,2.75861,6.0,4.0,7.0,14.0,1
48.2,4.0,3.0,4.0,7.0,14.0,1
48.3833,3.96667,3.0,4.0,7.0,14.0,1
48.7,5.06667,3.0,4.0,7.0,14.0,1
49.0667,2.71667,3.0,4.0,7.0,14.0,1
48.5667,2.61667,3.0,4.0,7.0,14.0,1
48.8167,2.61667,3.0,4.0,7.0,14.0,1
48.7984,2.60528,3.0,4.0,7.0,14.0,1
46.7667,4.83333,3.0,4.0,7.0,14.0,1
46.7667,4.83333,3.0,4.0,7.0,14.0,1
46.7667,4.83333,3.0,4.0,7.0,14.0,1
47.7,-0.083333,5.0,4.0,6.0,14.0,1
48.7167,6.16667,3.0,3.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,14.0,1
45.4333,4.4,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
46.0333,4.03333,3.0,4.0,7.0,14.0,1
45.4333,4.4,6.0,1.0,6.0,14.0,1
46.0333,4.03333,3.0,1.0,7.0,14.0,1
45.4333,4.4,3.0,4.0,7.0,14.0,1
45.6167,4.08333,3.0,0.0,7.0,14.0,1
45.6167,4.08333,3.0,0.0,7.0,14.0,1
45.6167,4.08333,3.0,0.0,7.0,14.0,1
45.05,5.05,3.0,4.0,7.0,14.0,1
45.05,5.05,3.0,4.0,7.0,14.0,1
45.05,5.05,3.0,4.0,7.0,14.0,1
44.9333,4.9,3.0,4.0,7.0,7.0,1
48.8833,2.6,3.0,4.0,7.0,14.0,1
48.95,2.86667,6.0,4.0,6.0,14.0,1
48.3667,2.91667,3.0,4.0,7.0,14.0,1
48.3667,2.91667,3.0,4.0,7.0,14.0,1
48.8167,3.08333,3.0,4.0,7.0,14.0,1
49.05,4.18333,3.0,3.0,6.0,14.0,1
48.555,4.75306,6.0,0.0,7.0,14.0,1
43.8333,4.35,3.0,4.0,7.0,14.0,1
43.8333,4.35,3.0,4.0,7.0,7.0,1
44.2,4.03333,3.0,4.0,7.0,14.0,1
43.8333,4.35,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.5833,1.35,3.0,4.0,7.0,14.0,1
43.5833,1.35,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,0.0,7.0,7.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
43.6,1.43333,3.0,4.0,7.0,7.0,1
43.6,1.43333,3.0,4.0,7.0,14.0,1
44.9167,2.36667,3.0,4.0,7.0,14.0,1
45.3167,1.4,3.0,1.0,7.0,14.0,1
45.6473,2.46084,3.0,4.0,7.0,14.0,1
46.9833,2.25,3.0,4.0,7.0,14.0,1
47.2167,2.08333,3.0,4.0,7.0,14.0,1
47.1,2.35,3.0,4.0,7.0,14.0,1
47.1,2.35,3.0,4.0,7.0,14.0,1
47.1,2.35,3.0,4.0,7.0,7.0,1
47.2167,2.08333,3.0,1.0,7.0,14.0,1
43.2333,0.083333,3.0,1.0,7.0,11.0,1
43.2333,0.083333,3.0,1.0,7.0,14.0,1
43.2333,0.083333,3.0,4.0,7.0,14.0,1
43.1,-0.05,3.0,4.0,7.0,14.0,1
43.2333,0.083333,6.0,4.0,7.0,14.0,1
43.1167,-0.15,3.0,0.0,7.0,14.0,1
46.3833,6.55,3.0,4.0,7.0,14.0,1
46.3667,6.48333,3.0,1.0,7.0,14.0,1
45.05,5.05,3.0,4.0,7.0,14.0,1
45.0667,4.85,3.0,4.0,7.0,14.0,1
44.7333,5.03333,3.0,4.0,7.0,14.0,1
45.0167,5.3,3.0,4.0,7.0,11.0,1
45.0167,5.3,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,1.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,6.0,4.0,6.0,7.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,12.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,0.0,7.0,14.0,1
45.7833,3.08333,3.0,1.0,7.0,14.0,1
45.7833,3.08333,3.0,1.0,7.0,14.0,1
45.8,3.05,3.0,4.0,7.0,14.0,1
45.55,3.25,7.0,0.0,7.0,14.0,1
45.7833,3.08333,3.0,0.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.2667,4.98333,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,7.0,1
47.3167,5.01667,3.0,4.0,7.0,7.0,1
47.3167,5.01667,3.0,0.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,1.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
43.6,1.43333,3.0,1.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
46.0367,4.06889,3.0,4.0,7.0,14.0,1
47.15,4.35,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,1.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.0,3.0,4.0,7.0,14.0,1
47.3167,5.01667,4.0,4.0,6.0,14.0,1
47.3167,5.01667,4.0,4.0,6.0,14.0,1
47.3167,5.01667,5.0,4.0,6.0,14.0,1
47.3167,5.01667,4.0,4.0,6.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,2.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
47.3167,5.01667,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,3.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7833,3.08333,3.0,4.0,7.0,14.0,1
45.7,3.13333,6.0,4.0,7.0,14.0,1
45.5167,3.3,3.0,4.0,7.0,14.0,1
45.6833,3.16667,3.0,4.0,7.0,14.0,1
45.9333,3.5,3.0,4.0,7.0,14.0,1
45.9584,3.17361,3.0,4.0,7.0,14.0,1
45.8667,3.05,3.0,4.0,7.0,14.0,1
49.0167,1.9,3.0,1.0,7.0,14.0,1
47.75,-3.36667,3.0,4.0,7.0,14.0,1
47.75,-2.91667,3.0,4.0,7.0,14.0,1
47.9667,-2.75,3.0,4.0,7.0,14.0,1
49.65,-1.65,3.0,4.0,7.0,11.0,2
45.4333,4.4,3.0,1.0,7.0,11.0,2
48.7667,2.83333,3.0,4.0,7.0,14.0,2
48.9333,3.1,3.0,4.0,7.0,11.0,2
48.7333,3.56667,3.0,4.0,7.0,14.0,2
47.1,2.28333,3.0,4.0,7.0,11.0,2
43.3833,0.05,3.0,4.0,7.0,14.0,2
44.5667,4.75,3.0,4.0,7.0,14.0,2
47.5833,4.43333,3.0,4.0,7.0,11.0,2
45.6333,3.58333,3.0,4.0,7.0,14.0,2
45.3167,1.4,3.0,1.0,7.0,11.0,2
47.8,1.06667,5.0,1.0,7.0,14.0,3
47.8,1.06667,3.0,1.0,7.0,11.0,3
47.8167,1.08333,3.0,4.0,7.0,14.0,3
48.2545,3.91,3.0,4.0,7.0,14.0,3
48.2545,3.91,3.0,4.0,7.0,14.0,3
48.0,-4.1,3.0,4.0,7.0,2.0,3
45.6667,0.233333,3.0,4.0,7.0,11.0,3
48.5833,-3.83333,3.0,4.0,7.0,11.0,3
48.9833,2.45,3.0,4.0,7.0,8.0,3
49.0167,2.06667,3.0,4.0,7.0,11.0,3
49.0,2.38333,5.0,1.0,6.0,11.0,3
49.05,2.33333,3.0,1.0,7.0,11.0,3
48.9833,2.33333,3.0,1.0,7.0,11.0,3
49.15,2.26667,3.0,0.0,7.0,11.0,3
48.8583,2.2953,3.0,4.0,7.0,7.0,3
48.8583,2.2953,3.0,4.0,7.0,11.0,3
44.0,4.86667,3.0,4.0,7.0,4.0,3
49.5167,-1.8,3.0,4.0,7.0,11.0,3
49.5333,-1.86667,3.0,4.0,7.0,14.0,3
49.65,-1.65,3.0,4.0,7.0,11.0,3
49.65,-1.65,4.0,4.0,6.0,3.0,3
48.85,-1.55,3.0,4.0,7.0,11.0,3
48.85,-1.55,3.0,4.0,7.0,11.0,3
49.65,-1.65,3.0,4.0,7.0,11.0,3
48.8333,-1.6,3.0,4.0,7.0,11.0,3
48.85,-1.56667,3.0,1.0,7.0,11.0,3
45.895,0.575278,3.0,0.0,7.0,11.0,3
45.895,0.575278,3.0,0.0,7.0,11.0,3
49.4333,-1.71667,3.0,4.0,7.0,11.0,3
49.1167,-1.08333,5.0,3.0,6.0,11.0,3
48.85,-1.56667,3.0,4.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,0.0,3
46.0367,4.06889,3.0,1.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,0.0,3
46.0367,4.06889,4.0,4.0,6.0,11.0,3
45.4333,4.4,3.0,1.0,6.0,14.0,3
45.4333,4.4,6.0,4.0,6.0,11.0,3
45.4167,4.68333,3.0,4.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,11.0,3
48.7167,2.66667,3.0,3.0,0.0,14.0,3
48.5667,2.68333,3.0,4.0,7.0,14.0,3
48.5667,2.68333,3.0,4.0,7.0,7.0,3
48.95,2.7,5.0,4.0,6.0,14.0,3
48.7167,2.88333,3.0,1.0,7.0,14.0,3
48.7667,2.83333,3.0,4.0,7.0,14.0,3
48.4167,3.26667,3.0,3.0,7.0,7.0,3
48.6667,3.86667,3.0,4.0,6.0,14.0,3
48.7667,3.71667,3.0,4.0,7.0,14.0,3
43.9664,4.79584,3.0,4.0,7.0,11.0,3
44.8,1.63333,3.0,4.0,7.0,14.0,3
44.9333,2.31667,3.0,3.0,7.0,14.0,3
43.6833,1.4,3.0,4.0,7.0,14.0,3
43.2167,1.08333,3.0,0.0,7.0,11.0,3
47.1333,1.85,3.0,4.0,6.0,14.0,3
47.35,2.48333,5.0,4.0,2.0,8.0,3
43.3833,0.05,3.0,4.0,7.0,14.0,3
43.0167,0.166667,3.0,4.0,7.0,11.0,3
46.0667,6.31667,3.0,4.0,7.0,11.0,3
46.1833,6.48333,3.0,4.0,7.0,11.0,3
46.1167,6.28333,3.0,4.0,7.0,11.0,3
46.0167,6.61667,3.0,3.0,7.0,11.0,3
44.5667,4.75,3.0,4.0,7.0,14.0,3
45.9,2.6,7.0,4.0,7.0,14.0,3
45.7333,3.25,6.0,4.0,7.0,11.0,3
49.5833,3.0,3.0,3.0,7.0,14.0,3
47.2167,5.18333,3.0,4.0,7.0,11.0,3
47.05,4.73333,3.0,4.0,7.0,11.0,3
45.7667,3.21667,3.0,4.0,7.0,11.0,3
47.85,-2.71667,3.0,4.0,7.0,11.0,3
47.65,-3.06667,3.0,4.0,7.0,14.0,3
48.05,-2.98333,3.0,4.0,7.0,11.0,3
45.8333,3.15,3.0,4.0,7.0,14.0,3
46.0667,3.21667,3.0,4.0,7.0,11.0,3
45.9333,3.5,3.0,4.0,7.0,14.0,3
45.8333,3.06667,3.0,4.0,7.0,11.0,3
46.05,3.18333,3.0,4.0,7.0,11.0,3
47.7333,-3.43333,3.0,4.0,7.0,14.0,3
45.85,3.05,3.0,4.0,7.0,14.0,3
44.3833,2.53333,3.0,4.0,7.0,11.0,3
44.2833,2.95,3.0,4.0,7.0,14.0,3
43.4289,0.415,3.0,4.0,7.0,11.0,3
45.8167,3.06667,3.0,4.0,7.0,14.0,3
46.0333,3.1,3.0,4.0,7.0,11.0,3
45.9333,3.15,3.0,4.0,7.0,11.0,3
45.75,3.23333,3.0,4.0,7.0,14.0,3
45.8414,2.75861,6.0,4.0,7.0,11.0,3
48.3833,3.96667,3.0,4.0,7.0,11.0,3
48.7,5.06667,3.0,4.0,7.0,14.0,3
49.0667,2.71667,3.0,4.0,7.0,11.0,3
46.65,4.65,3.0,4.0,7.0,14.0,3
46.65,4.65,3.0,4.0,7.0,14.0,3
46.7667,4.83333,3.0,4.0,7.0,14.0,3
46.7667,4.83333,3.0,4.0,7.0,14.0,3
47.7,-0.083333,5.0,4.0,6.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,11.0,3
46.0333,4.03333,3.0,1.0,7.0,14.0,3
45.6167,4.08333,3.0,0.0,7.0,11.0,3
48.5333,2.66667,3.0,4.0,7.0,3.0,3
48.8167,3.08333,3.0,4.0,7.0,11.0,3
49.05,4.18333,3.0,3.0,6.0,14.0,3
48.555,4.75306,6.0,0.0,7.0,11.0,3
43.5833,1.35,3.0,4.0,7.0,11.0,3
43.6,1.43333,3.0,0.0,7.0,3.0,3
43.6,1.43333,3.0,4.0,7.0,11.0,3
43.6,1.43333,3.0,4.0,7.0,11.0,3
44.9167,2.36667,3.0,4.0,7.0,11.0,3
45.6473,2.46084,3.0,4.0,7.0,14.0,3
46.9833,2.25,3.0,4.0,7.0,11.0,3
47.2167,2.08333,3.0,4.0,7.0,11.0,3
47.2167,2.08333,3.0,4.0,7.0,11.0,3
43.2333,0.083333,3.0,4.0,7.0,11.0,3
43.2333,0.083333,3.0,4.0,7.0,11.0,3
43.1,-0.05,3.0,4.0,7.0,4.0,3
43.2333,0.083333,6.0,4.0,7.0,11.0,3
43.1167,-0.15,3.0,0.0,7.0,11.0,3
46.3833,6.55,3.0,4.0,7.0,11.0,3
46.3667,6.48333,3.0,1.0,7.0,11.0,3
46.3667,6.48333,3.0,1.0,7.0,11.0,3
45.9167,6.06667,3.0,0.0,7.0,11.0,3
45.8,3.05,3.0,4.0,7.0,14.0,3
47.3167,5.01667,3.0,4.0,7.0,11.0,3
47.2667,4.98333,3.0,4.0,7.0,11.0,3
47.3167,5.01667,3.0,0.0,7.0,11.0,3
46.0367,4.06889,3.0,4.0,7.0,11.0,3
47.15,4.35,3.0,4.0,7.0,4.0,3
47.3167,5.01667,3.0,4.0,7.0,14.0,3
47.3167,5.01667,3.0,4.0,7.0,11.0,3
45.7,3.13333,6.0,4.0,7.0,11.0,3
45.6833,3.16667,3.0,4.0,7.0,11.0,3
45.9333,3.5,3.0,4.0,7.0,14.0,3
47.4833,-3.11667,3.0,4.0,7.0,11.0,3
47.5667,1.35,3.0,1.0,7.0,11.0,4
47.8167,1.08333,3.0,1.0,7.0,14.0,4
47.8167,1.08333,3.0,1.0,7.0,14.0,4
47.8167,1.08333,5.0,1.0,6.0,11.0,4
48.75,5.61667,3.0,4.0,7.0,11.0,4
48.5167,-3.71667,3.0,4.0,7.0,11.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
48.5833,-3.83333,3.0,1.0,7.0,7.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
48.5833,-3.83333,3.0,1.0,7.0,14.0,4
48.9833,2.18333,3.0,4.0,7.0,4.0,4
48.9833,2.45,3.0,4.0,7.0,14.0,4
48.9833,2.2,3.0,4.0,7.0,14.0,4
48.9833,2.2,3.0,4.0,7.0,14.0,4
49.0167,2.26667,3.0,4.0,7.0,11.0,4
49.0167,2.26667,3.0,1.0,7.0,11.0,4
49.0,2.38333,3.0,4.0,7.0,11.0,4
49.0,2.28333,3.0,4.0,7.0,11.0,4
49.0,2.28333,3.0,4.0,7.0,14.0,4
49.0,2.36667,3.0,4.0,7.0,14.0,4
48.9833,2.18333,3.0,4.0,7.0,11.0,4
48.9667,2.25,3.0,0.0,7.0,14.0,4
49.1167,2.23333,3.0,4.0,7.0,11.0,4
48.9833,2.2,3.0,4.0,7.0,11.0,4
49.15,2.26667,3.0,4.0,7.0,4.0,4
49.0333,2.21667,5.0,1.0,6.0,11.0,4
49.0333,2.21667,5.0,1.0,6.0,11.0,4
49.0333,2.36667,3.0,4.0,7.0,11.0,4
48.9833,2.26667,3.0,0.0,7.0,11.0,4
48.9667,2.25,3.0,4.0,7.0,14.0,4
49.0,2.38333,5.0,1.0,6.0,0.0,4
48.8583,2.2953,3.0,4.0,7.0,7.0,4
48.8583,2.2953,3.0,4.0,7.0,7.0,4
48.8583,2.2953,3.0,4.0,8.0,11.0,4
49.65,-1.65,3.0,0.0,7.0,14.0,4
49.65,-1.65,3.0,1.0,7.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,5.0,1.0,6.0,11.0,4
49.05,-0.966667,1.0,0.0,7.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,11.0,4
49.1167,-1.08333,3.0,4.0,7.0,14.0,4
49.05,-1.43333,3.0,4.0,7.0,3.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.6667,-1.4,5.0,0.0,6.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,3.0,1.0,7.0,14.0,4
49.65,-1.65,3.0,1.0,7.0,14.0,4
49.65,-1.65,3.0,4.0,7.0,11.0,4
49.65,-1.65,5.0,4.0,6.0,14.0,4
49.65,-1.65,5.0,4.0,6.0,14.0,4
48.85,-1.56667,3.0,1.0,7.0,11.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,3.0,4.0,7.0,4.0,4
49.65,-1.65,3.0,4.0,7.0,14.0,4
49.65,-1.65,6.0,4.0,7.0,14.0,4
49.05,-1.43333,3.0,4.0,7.0,11.0,4
48.9583,4.36667,5.0,1.0,6.0,14.0,4
48.9583,4.36667,5.0,1.0,6.0,14.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
45.4,4.26667,3.0,4.0,7.0,11.0,4
45.4,4.26667,3.0,4.0,7.0,11.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
45.4667,4.35,3.0,4.0,7.0,14.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
45.45,4.45,3.0,4.0,7.0,11.0,4
45.4333,4.4,3.0,4.0,7.0,2.0,4
46.0367,4.06889,0.0,1.0,8.0,14.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
45.4667,4.36667,3.0,4.0,7.0,14.0,4
45.4667,4.36667,3.0,4.0,7.0,14.0,4
46.0367,4.06889,3.0,1.0,7.0,11.0,4
45.4833,4.43333,3.0,4.0,7.0,14.0,4
45.4833,4.43333,3.0,4.0,7.0,14.0,4
45.4333,4.4,0.0,1.0,7.0,14.0,4
46.0333,4.11667,3.0,4.0,6.0,14.0,4
46.0333,4.11667,3.0,4.0,6.0,14.0,4
45.4333,4.4,3.0,1.0,6.0,14.0,4
45.4333,4.4,3.0,1.0,6.0,14.0,4
45.4333,4.4,3.0,1.0,7.0,11.0,4
45.4333,4.4,3.0,1.0,7.0,11.0,4
46.0367,4.06889,3.0,4.0,7.0,14.0,4
45.4167,4.68333,3.0,4.0,7.0,7.0,4
45.4333,4.4,3.0,4.0,7.0,11.0,4
45.4333,4.4,5.0,4.0,6.0,14.0,4
45.4333,4.4,2.0,1.0,3.0,14.0,4
45.4333,4.4,3.0,4.0,7.0,11.0,4
45.4333,4.4,2.0,1.0,6.0,14.0,4
45.4333,4.4,3.0,4.0,7.0,11.0,4
45.4333,4.4,3.0,4.0,7.0,14.0,4
46.0367,4.06889,3.0,1.0,7.0,11.0,4
46.0367,4.06889,3.0,1.0,7.0,14.0,4
45.4333,4.4,3.0,0.0,7.0,11.0,4
46.0833,4.06667,3.0,4.0,7.0,14.0,4
45.4333,4.4,3.0,1.0,7.0,4.0,4
45.4333,4.4,3.0,1.0,7.0,8.0,4
45.4333,4.4,3.0,1.0,7.0,8.0,4
45.4333,4.4,3.0,1.0,7.0,8.0,4
45.4333,4.4,3.0,1.0,7.0,8.0,4
44.9833,5.1,3.0,4.0,7.0,14.0,4
48.35,2.96667,3.0,4.0,7.0,11.0,4
48.35,2.96667,3.0,4.0,7.0,11.0,4
48.5667,3.31667,6.0,3.0,7.0,14.0,4
